Date,Open,High,Low,Close,Adj Close,Volume
2000-05-01,146.562500,148.484375,145.843750,147.062500,98.531052,7328300
2000-05-02,145.500000,147.125000,144.125000,144.125000,96.562981,9411900
2000-05-03,144.000000,144.000000,139.781250,140.750000,94.301735,12630700
2000-05-04,142.000000,142.359375,140.750000,141.812500,95.013603,5963600
2000-05-05,141.062500,144.000000,140.937500,143.531250,96.165184,7862400
2000-05-08,142.750000,143.375000,141.843750,142.453125,95.442825,5064100
2000-05-09,143.062500,143.406250,140.265625,141.312500,94.678604,5620300
2000-05-10,140.500000,140.968750,137.750000,138.125000,92.543015,10293900
2000-05-11,140.125000,141.500000,139.125000,141.281250,94.657677,7091100
2000-05-12,141.812500,143.468750,141.625000,142.812500,95.683670,5960800
2000-05-15,142.750000,145.609375,142.000000,145.281250,97.337639,4441300
2000-05-16,146.562500,147.718750,145.312500,146.687500,98.279816,8192200
2000-05-17,145.687500,146.187500,144.468750,145.156250,97.253891,5907200
2000-05-18,145.625000,146.312500,143.375000,143.375000,96.060440,4325600
2000-05-19,142.562500,143.234375,140.406250,141.125000,94.552948,6518400
2000-05-22,141.250000,141.468750,137.000000,140.062500,93.841103,10839400
2000-05-23,140.437500,140.812500,137.562500,138.000000,92.459251,7979200
2000-05-24,138.000000,140.687500,136.500000,140.250000,93.966766,11081500
2000-05-25,140.687500,141.812500,137.718750,137.843750,92.354607,8278900
2000-05-26,138.812500,139.687500,137.328125,138.000000,92.459251,4814000
2000-05-30,140.000000,142.937500,139.468750,142.500000,95.474236,5362700
2000-05-31,142.562500,144.000000,142.093750,142.812500,95.683670,6056500
2000-06-01,143.687500,145.437500,143.000000,145.312500,97.358574,8961600
2000-06-02,148.937500,149.093750,147.484375,147.843750,99.054535,8962200
2000-06-05,147.468750,148.218750,146.875000,147.125000,98.572937,6998100
2000-06-06,146.625000,147.781250,145.906250,146.468750,98.133263,4858900
2000-06-07,146.625000,148.000000,146.000000,147.484375,98.813721,4919500
2000-06-08,147.500000,147.750000,146.062500,146.906250,98.426392,5723100
2000-06-09,147.500000,147.968750,145.625000,146.593750,98.217049,3085300
2000-06-12,146.968750,146.968750,144.875000,144.875000,97.065491,3678900
2000-06-13,144.812500,147.750000,144.625000,147.593750,98.887001,6558700
2000-06-14,148.250000,148.875000,147.187500,147.843750,99.054535,6420500
2000-06-15,148.125000,148.750000,146.843750,148.156250,99.263878,5881200
2000-06-16,148.312500,148.312500,145.875000,146.593750,98.448280,5567900
2000-06-19,146.468750,149.156250,146.250000,148.468750,99.707466,5106900
2000-06-20,148.187500,148.875000,147.000000,147.937500,99.350670,6480000
2000-06-21,146.937500,148.437500,146.890625,147.875000,99.308754,3115000
2000-06-22,147.562500,147.687500,145.000000,145.625000,97.797707,7490500
2000-06-23,145.812500,146.125000,143.875000,144.375000,96.958244,4863300
2000-06-26,145.375000,146.250000,144.875000,146.234375,98.206894,5201300
2000-06-27,145.984375,146.718750,145.015625,145.156250,97.482880,4159500
2000-06-28,145.625000,146.984375,145.312500,145.562500,97.755722,5347700
2000-06-29,144.750000,145.750000,143.515625,144.187500,96.832291,6345700
2000-06-30,143.937500,145.593750,143.890625,145.281250,97.566818,7420200
2000-07-03,145.437500,147.437500,145.187500,147.281250,98.909966,1436600
2000-07-05,146.375000,146.656250,144.375000,144.625000,97.126114,2748200
2000-07-06,144.937500,146.468750,144.218750,145.750000,97.881630,5963200
2000-07-07,146.687500,148.781250,146.250000,148.093750,99.455627,3034800
2000-07-10,147.875000,148.906250,147.531250,147.843750,99.287743,2816100
2000-07-11,147.468750,149.125000,147.156250,148.156250,99.497581,5431600
2000-07-12,149.281250,150.125000,148.687500,149.125000,100.148178,5883000
2000-07-13,149.984375,150.375000,149.187500,149.781250,100.588913,5356000
2000-07-14,150.437500,151.250000,149.671875,151.250000,101.575241,5341900
2000-07-17,150.984375,151.984375,150.687500,151.000000,101.407356,4208300
2000-07-18,150.625000,150.625000,149.343750,149.765625,100.578407,4262100
2000-07-19,149.468750,149.906250,148.250000,148.562500,99.770439,8506800
2000-07-20,149.000000,150.625000,148.812500,150.625000,101.155540,4538900
2000-07-21,149.750000,149.750000,147.687500,147.687500,99.182808,5656900
2000-07-24,148.125000,148.859375,146.562500,146.843750,98.616135,5628500
2000-07-25,147.750000,147.843750,146.781250,147.312500,98.930962,4757100
2000-07-26,146.968750,147.156250,145.640625,145.875000,97.965538,12062500
2000-07-27,145.937500,146.625000,144.687500,145.375000,97.629799,7652600
2000-07-28,145.718750,145.906250,141.515625,142.093750,95.426216,6229500
2000-07-31,142.937500,144.125000,142.062500,143.000000,96.034813,5265500
2000-08-01,143.625000,144.718750,143.125000,143.875000,96.622421,3946600
2000-08-02,143.875000,145.406250,143.625000,144.593750,97.105156,7439800
2000-08-03,142.875000,145.812500,142.625000,145.593750,97.776695,4607100
2000-08-04,146.312500,146.718750,145.406250,146.375000,98.301353,3686600
2000-08-07,146.718750,148.437500,146.375000,148.125000,99.476631,4159800
2000-08-08,147.500000,148.812500,147.500000,148.687500,99.854416,3658700
2000-08-09,149.140625,149.218750,147.375000,147.437500,99.014900,5383800
2000-08-10,147.531250,147.859375,146.281250,146.718750,98.532234,4193400
2000-08-11,146.625000,148.000000,145.562500,147.406250,98.993935,5089400
2000-08-14,147.781250,149.562500,147.062500,149.281250,100.253128,2966700
2000-08-15,149.343750,149.812500,148.562500,149.156250,100.169174,5564600
2000-08-16,149.312500,149.937500,147.843750,148.625000,99.812408,5191600
2000-08-17,148.687500,150.437500,148.343750,150.187500,100.861694,5652200
2000-08-18,150.375000,150.375000,149.218750,149.687500,100.525955,4626400
2000-08-21,150.031250,150.718750,149.406250,150.500000,101.071602,2380600
2000-08-22,150.562500,151.312500,150.093750,150.250000,100.903725,3075300
2000-08-23,149.812500,151.281250,149.281250,150.843750,101.302422,5483200
2000-08-24,151.156250,151.500000,150.500000,151.312500,101.617249,4529000
2000-08-25,151.156250,151.625000,150.937500,151.250000,101.575241,2822200
2000-08-28,151.250000,152.906250,151.250000,151.765625,101.921555,5518700
2000-08-29,151.437500,151.875000,150.906250,151.796875,101.942482,3561900
2000-08-30,151.312500,151.500000,150.343750,150.343750,100.966637,3964800
2000-08-31,151.062500,153.093750,150.906250,152.343750,102.309814,4863100
2000-09-01,153.250000,153.593750,152.000000,152.500000,102.414719,3191200
2000-09-05,151.875000,152.203125,150.812500,151.281250,101.596252,3470800
2000-09-06,151.187500,151.953125,149.531250,149.562500,100.441986,4322200
2000-09-07,150.250000,151.078125,149.828125,150.843750,101.302422,4265500
2000-09-08,150.281250,150.500000,149.328125,149.812500,100.609917,3518200
2000-09-11,149.750000,151.187500,148.687500,149.593750,100.462990,3937500
2000-09-12,149.750000,150.250000,148.437500,148.500000,99.728439,4769100
2000-09-13,148.000000,149.343750,147.656250,148.890625,99.990768,7691600
2000-09-14,149.875000,149.937500,148.156250,149.640625,100.494469,3397100
2000-09-15,148.187500,148.250000,146.000000,146.000000,98.295876,4085700
2000-09-18,146.375000,146.968750,144.203125,144.656250,97.391136,5109300
2000-09-19,145.125000,146.312500,144.703125,145.968750,98.274742,6588200
2000-09-20,145.687500,146.031250,143.156250,144.890625,97.548965,6508100
2000-09-21,144.468750,145.562500,142.625000,142.687500,96.065704,5972300
2000-09-22,142.625000,145.312500,142.421875,145.281250,97.811974,7791300
2000-09-25,145.937500,146.062500,143.718750,144.250000,97.117607,9726300
2000-09-26,144.375000,145.000000,142.406250,142.406250,95.876289,5302400
2000-09-27,143.562500,143.968750,142.125000,143.156250,96.381294,7186200
